player_id,finishing,dribbling,acceleration,sprint_speed,positioning,shot_power,short_passing,long_passing,vision,dribbling,crossing,ball_control,marking,standing_tackle,sliding_tackle,interceptions,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,date,FIFA_rating,Position
23571,19.0,56.0,48.0,55.0,39.0,52.0,56.0,44.0,51.0,56.0,17.0,62.0,75.0,75.0,70.0,70.0,14.0,10.0,6.0,7.0,8.0,2015-09-21,72,Defender
191616,11.0,31.0,63.0,70.0,41.0,58.0,57.0,61.0,41.0,31.0,51.0,63.0,71.0,76.0,73.0,70.0,11.0,8.0,13.0,13.0,8.0,2015-12-17,72,Defender
40548,24.0,47.0,65.0,67.0,27.0,39.0,71.0,61.0,43.0,47.0,39.0,59.0,76.0,77.0,73.0,64.0,8.0,6.0,12.0,9.0,13.0,2015-11-06,72,Defender
33138,61.0,61.0,68.0,67.0,58.0,61.0,73.0,68.0,62.0,61.0,70.0,68.0,73.0,73.0,73.0,71.0,6.0,16.0,13.0,11.0,16.0,2015-11-26,72,Defender
261597,68.0,76.0,77.0,74.0,71.0,65.0,66.0,49.0,72.0,76.0,50.0,72.0,31.0,20.0,24.0,25.0,7.0,12.0,9.0,10.0,11.0,2015-09-21,72,Attacker
33418,73.0,66.0,77.0,79.0,72.0,74.0,69.0,40.0,66.0,66.0,65.0,69.0,25.0,23.0,25.0,32.0,5.0,7.0,14.0,15.0,15.0,2015-01-09,72,Attacker
161420,69.0,70.0,79.0,74.0,68.0,77.0,65.0,58.0,63.0,70.0,62.0,69.0,29.0,39.0,33.0,24.0,9.0,10.0,16.0,10.0,16.0,2015-11-06,72,Attacker
116750,76.0,72.0,70.0,67.0,81.0,69.0,70.0,51.0,68.0,72.0,54.0,75.0,22.0,38.0,26.0,46.0,8.0,12.0,13.0,11.0,10.0,2015-11-06,72,Attacker
130670,62.0,75.0,72.0,76.0,70.0,65.0,73.0,66.0,74.0,75.0,70.0,73.0,42.0,52.0,43.0,56.0,6.0,7.0,7.0,8.0,7.0,2015-10-16,72,Midfielder
25415,62.0,71.0,66.0,67.0,64.0,61.0,76.0,74.0,72.0,71.0,73.0,69.0,65.0,67.0,63.0,74.0,11.0,11.0,15.0,16.0,11.0,2015-11-26,72,Midfielder
96481,79.0,70.0,64.0,61.0,82.0,80.0,69.0,55.0,67.0,70.0,58.0,71.0,22.0,24.0,23.0,24.0,8.0,8.0,9.0,12.0,15.0,2015-09-21,72,Attacker
37779,71.0,68.0,79.0,81.0,67.0,72.0,63.0,43.0,51.0,68.0,62.0,65.0,18.0,27.0,24.0,22.0,10.0,15.0,12.0,12.0,11.0,2015-12-24,72,Attacker
351860,82.0,68.0,59.0,68.0,81.0,80.0,68.0,43.0,67.0,68.0,29.0,71.0,14.0,24.0,13.0,14.0,15.0,12.0,6.0,7.0,13.0,2015-09-21,72,Attacker
156534,59.0,70.0,89.0,86.0,52.0,80.0,63.0,64.0,62.0,70.0,64.0,65.0,32.0,57.0,49.0,48.0,7.0,7.0,9.0,14.0,14.0,2015-10-09,72,Attacker
24469,42.0,55.0,70.0,73.0,59.0,57.0,56.0,48.0,50.0,55.0,55.0,57.0,76.0,74.0,74.0,65.0,12.0,13.0,8.0,10.0,9.0,2015-09-21,72,Defender
27483,58.0,71.0,74.0,72.0,67.0,86.0,72.0,78.0,69.0,71.0,66.0,74.0,70.0,75.0,74.0,70.0,12.0,8.0,6.0,11.0,6.0,2015-11-19,72,Defender
24781,36.0,59.0,53.0,53.0,58.0,71.0,63.0,68.0,59.0,59.0,70.0,61.0,72.0,73.0,77.0,67.0,16.0,14.0,14.0,10.0,14.0,2015-11-19,72,Defender
303919,19.0,14.0,48.0,41.0,18.0,22.0,28.0,18.0,65.0,14.0,17.0,21.0,14.0,20.0,12.0,24.0,72.0,64.0,82.0,69.0,74.0,2015-12-17,72,Goalkeeper
182962,66.0,68.0,74.0,70.0,72.0,77.0,78.0,75.0,74.0,68.0,67.0,75.0,60.0,61.0,51.0,60.0,14.0,12.0,7.0,6.0,7.0,2015-11-06,72,Midfielder
40563,57.0,69.0,41.0,32.0,64.0,70.0,77.0,75.0,70.0,69.0,72.0,73.0,65.0,67.0,67.0,64.0,6.0,9.0,10.0,9.0,7.0,2015-09-21,72,Midfielder
24583,70.0,68.0,68.0,68.0,72.0,91.0,72.0,74.0,70.0,68.0,68.0,74.0,56.0,73.0,66.0,68.0,11.0,6.0,7.0,15.0,11.0,2015-11-12,72,Attacker
31989,72.0,63.0,85.0,79.0,70.0,73.0,63.0,36.0,55.0,63.0,59.0,64.0,30.0,19.0,21.0,37.0,9.0,6.0,13.0,16.0,15.0,2015-10-02,72,Attacker
35477,15.0,13.0,32.0,36.0,13.0,20.0,24.0,22.0,51.0,13.0,11.0,22.0,11.0,15.0,13.0,22.0,73.0,69.0,76.0,68.0,74.0,2015-09-21,72,Goalkeeper
35495,11.0,14.0,54.0,46.0,15.0,22.0,34.0,33.0,31.0,14.0,13.0,23.0,12.0,11.0,11.0,27.0,75.0,66.0,73.0,70.0,76.0,2015-12-03,72,Goalkeeper
13423,47.0,37.0,32.0,53.0,49.0,79.0,58.0,54.0,43.0,37.0,67.0,48.0,69.0,71.0,73.0,75.0,6.0,16.0,14.0,7.0,6.0,2015-09-21,72,Defender
25925,48.0,75.0,78.0,78.0,63.0,65.0,73.0,69.0,65.0,75.0,72.0,75.0,70.0,70.0,70.0,70.0,9.0,16.0,11.0,14.0,14.0,2015-11-12,72,Midfielder
302241,74.0,70.0,77.0,74.0,72.0,67.0,65.0,58.0,56.0,70.0,58.0,73.0,26.0,23.0,18.0,54.0,9.0,7.0,11.0,6.0,16.0,2015-12-10,72,Attacker
363333,69.0,77.0,73.0,70.0,73.0,65.0,73.0,67.0,72.0,77.0,61.0,73.0,57.0,59.0,57.0,65.0,7.0,6.0,9.0,11.0,8.0,2015-12-03,72,Attacker
41704,78.0,74.0,69.0,67.0,73.0,69.0,71.0,62.0,73.0,74.0,68.0,80.0,14.0,30.0,24.0,37.0,14.0,7.0,6.0,12.0,16.0,2015-12-03,72,Attacker
39139,75.0,71.0,54.0,56.0,77.0,79.0,76.0,69.0,73.0,71.0,67.0,77.0,36.0,37.0,39.0,42.0,9.0,8.0,14.0,12.0,6.0,2015-12-24,72,Midfielder
212470,25.0,55.0,66.0,55.0,50.0,60.0,78.0,69.0,68.0,55.0,37.0,71.0,72.0,77.0,65.0,74.0,12.0,14.0,10.0,11.0,16.0,2015-09-21,72,Defender
35466,53.0,67.0,53.0,54.0,57.0,70.0,70.0,69.0,63.0,67.0,62.0,65.0,70.0,74.0,73.0,71.0,15.0,12.0,9.0,15.0,10.0,2015-12-17,72,Defender
192807,49.0,78.0,76.0,62.0,60.0,75.0,74.0,70.0,63.0,78.0,67.0,73.0,73.0,72.0,76.0,67.0,7.0,8.0,15.0,12.0,7.0,2015-11-06,72,Defender
35515,25.0,69.0,73.0,70.0,58.0,64.0,70.0,64.0,59.0,69.0,75.0,73.0,73.0,77.0,70.0,68.0,12.0,6.0,10.0,8.0,12.0,2015-09-21,72,Defender
31907,72.0,68.0,76.0,74.0,77.0,69.0,65.0,38.0,63.0,68.0,60.0,67.0,34.0,23.0,25.0,36.0,10.0,15.0,13.0,15.0,9.0,2014-12-12,72,Attacker
34430,46.0,61.0,50.0,54.0,45.0,71.0,62.0,59.0,55.0,61.0,71.0,66.0,71.0,72.0,73.0,72.0,7.0,6.0,9.0,16.0,6.0,2015-09-21,72,Defender
169162,49.0,46.0,66.0,68.0,45.0,57.0,51.0,62.0,40.0,46.0,47.0,63.0,70.0,77.0,71.0,70.0,7.0,8.0,7.0,7.0,5.0,2015-09-21,72,Defender
30839,47.0,48.0,36.0,47.0,44.0,71.0,72.0,74.0,58.0,48.0,65.0,66.0,76.0,73.0,73.0,66.0,14.0,12.0,16.0,8.0,9.0,2015-10-30,72,Defender
282470,57.0,76.0,75.0,74.0,65.0,64.0,77.0,62.0,74.0,76.0,63.0,75.0,22.0,24.0,14.0,46.0,10.0,8.0,14.0,10.0,8.0,2015-11-26,71,Midfielder
38366,67.0,70.0,69.0,69.0,68.0,79.0,76.0,72.0,75.0,70.0,67.0,73.0,64.0,72.0,70.0,70.0,10.0,16.0,11.0,13.0,9.0,2015-12-10,71,Midfielder
30633,11.0,13.0,50.0,46.0,19.0,29.0,24.0,23.0,31.0,13.0,13.0,17.0,17.0,19.0,20.0,22.0,70.0,73.0,67.0,78.0,71.0,2015-09-21,71,Goalkeeper
33339,15.0,14.0,42.0,46.0,12.0,14.0,23.0,22.0,11.0,14.0,12.0,24.0,13.0,12.0,13.0,25.0,74.0,72.0,62.0,74.0,77.0,2015-09-21,71,Goalkeeper
198444,40.0,67.0,74.0,76.0,40.0,48.0,72.0,70.0,64.0,67.0,61.0,67.0,75.0,72.0,73.0,67.0,15.0,14.0,15.0,8.0,10.0,2015-09-25,71,Defender
113772,47.0,59.0,51.0,68.0,40.0,72.0,68.0,65.0,62.0,59.0,56.0,58.0,66.0,75.0,74.0,72.0,14.0,15.0,6.0,7.0,6.0,2015-09-21,71,Defender
30675,54.0,68.0,55.0,55.0,64.0,82.0,76.0,74.0,68.0,68.0,66.0,74.0,64.0,74.0,72.0,77.0,3.0,3.0,3.0,3.0,5.0,2015-09-21,71,Defender
38148,32.0,64.0,69.0,66.0,57.0,51.0,67.0,69.0,59.0,64.0,72.0,68.0,70.0,74.0,73.0,70.0,13.0,5.0,11.0,5.0,11.0,2015-10-16,71,Defender
95331,59.0,65.0,73.0,68.0,58.0,70.0,66.0,65.0,67.0,65.0,58.0,72.0,70.0,72.0,73.0,72.0,6.0,14.0,8.0,12.0,11.0,2015-12-03,71,Defender
23780,34.0,47.0,33.0,31.0,29.0,48.0,65.0,58.0,41.0,47.0,46.0,58.0,75.0,73.0,71.0,68.0,8.0,6.0,16.0,12.0,11.0,2015-12-24,71,Defender
56972,47.0,70.0,66.0,67.0,57.0,72.0,76.0,76.0,68.0,70.0,60.0,76.0,65.0,79.0,66.0,77.0,11.0,6.0,7.0,13.0,7.0,2015-11-12,71,Defender
39978,51.0,63.0,50.0,51.0,55.0,78.0,74.0,72.0,62.0,63.0,54.0,70.0,70.0,72.0,70.0,75.0,7.0,7.0,16.0,12.0,16.0,2015-10-09,71,Defender
49885,45.0,62.0,67.0,69.0,51.0,58.0,71.0,73.0,62.0,62.0,59.0,64.0,74.0,73.0,72.0,68.0,10.0,9.0,11.0,13.0,14.0,2015-12-03,71,Defender
23283,67.0,67.0,64.0,53.0,72.0,80.0,77.0,73.0,69.0,67.0,70.0,73.0,72.0,72.0,65.0,78.0,11.0,10.0,9.0,8.0,10.0,2015-09-21,71,Defender
33881,75.0,72.0,67.0,68.0,75.0,73.0,72.0,61.0,69.0,72.0,75.0,73.0,61.0,56.0,44.0,61.0,8.0,14.0,7.0,10.0,6.0,2015-12-03,71,Attacker
8922,77.0,71.0,67.0,67.0,75.0,74.0,60.0,42.0,65.0,71.0,47.0,73.0,12.0,13.0,11.0,29.0,6.0,12.0,8.0,12.0,7.0,2015-09-25,71,Attacker
114076,44.0,69.0,89.0,88.0,65.0,78.0,68.0,66.0,60.0,69.0,69.0,73.0,73.0,71.0,69.0,71.0,12.0,10.0,13.0,7.0,14.0,2015-11-06,71,Attacker
21864,67.0,75.0,75.0,68.0,67.0,73.0,76.0,65.0,72.0,75.0,67.0,72.0,56.0,62.0,66.0,60.0,13.0,6.0,6.0,8.0,9.0,2015-09-21,71,Midfielder
181242,67.0,66.0,84.0,87.0,65.0,67.0,60.0,54.0,57.0,66.0,58.0,66.0,27.0,39.0,33.0,25.0,12.0,15.0,13.0,10.0,7.0,2015-10-09,71,Attacker
24952,79.0,62.0,76.0,74.0,81.0,68.0,66.0,53.0,66.0,62.0,56.0,71.0,19.0,21.0,14.0,34.0,8.0,7.0,6.0,6.0,16.0,2015-12-17,71,Attacker
242308,70.0,74.0,69.0,75.0,68.0,72.0,69.0,64.0,72.0,74.0,63.0,72.0,15.0,40.0,20.0,49.0,10.0,11.0,14.0,13.0,16.0,2015-10-09,71,Attacker
46354,68.0,72.0,68.0,68.0,71.0,75.0,77.0,74.0,76.0,72.0,60.0,71.0,43.0,70.0,64.0,61.0,16.0,9.0,12.0,11.0,12.0,2015-10-23,71,Midfielder
36373,19.0,17.0,42.0,51.0,14.0,22.0,25.0,17.0,53.0,17.0,14.0,20.0,18.0,15.0,20.0,24.0,75.0,73.0,68.0,67.0,75.0,2015-09-21,71,Goalkeeper
96456,60.0,70.0,84.0,81.0,66.0,70.0,68.0,64.0,66.0,70.0,72.0,68.0,52.0,56.0,50.0,34.0,8.0,13.0,8.0,10.0,8.0,2015-12-24,71,Attacker
128209,45.0,44.0,64.0,67.0,48.0,59.0,60.0,64.0,49.0,44.0,59.0,61.0,70.0,76.0,72.0,68.0,8.0,13.0,14.0,15.0,8.0,2015-11-06,71,Defender
202553,59.0,68.0,76.0,77.0,61.0,78.0,72.0,63.0,50.0,68.0,70.0,75.0,67.0,71.0,80.0,68.0,6.0,12.0,5.0,15.0,8.0,2015-10-16,71,Defender
245530,59.0,71.0,83.0,82.0,61.0,69.0,69.0,62.0,65.0,71.0,72.0,70.0,73.0,72.0,74.0,67.0,8.0,16.0,12.0,8.0,14.0,2015-10-16,71,Defender
34182,40.0,66.0,71.0,68.0,55.0,73.0,69.0,69.0,68.0,66.0,55.0,70.0,71.0,70.0,70.0,75.0,6.0,6.0,13.0,6.0,9.0,2015-05-15,71,Defender
156013,20.0,54.0,64.0,62.0,12.0,47.0,68.0,60.0,35.0,54.0,40.0,68.0,71.0,76.0,71.0,68.0,14.0,12.0,7.0,14.0,12.0,2015-10-09,71,Defender
31088,62.0,64.0,54.0,58.0,68.0,81.0,81.0,76.0,78.0,64.0,67.0,70.0,51.0,57.0,46.0,42.0,8.0,13.0,13.0,14.0,15.0,2015-11-06,71,Midfielder
107415,76.0,65.0,68.0,76.0,74.0,76.0,61.0,50.0,42.0,65.0,37.0,70.0,16.0,39.0,23.0,36.0,6.0,13.0,14.0,8.0,7.0,2015-11-06,71,Attacker
41175,71.0,74.0,70.0,74.0,70.0,67.0,68.0,64.0,69.0,74.0,62.0,70.0,26.0,34.0,28.0,37.0,14.0,15.0,10.0,11.0,14.0,2015-11-06,71,Attacker
150596,63.0,79.0,87.0,82.0,67.0,43.0,63.0,64.0,63.0,79.0,74.0,76.0,32.0,35.0,28.0,52.0,9.0,11.0,6.0,16.0,13.0,2015-11-12,71,Attacker
432040,40.0,67.0,93.0,93.0,67.0,73.0,68.0,53.0,61.0,67.0,67.0,66.0,60.0,69.0,69.0,57.0,7.0,15.0,7.0,11.0,11.0,2015-09-21,71,Attacker
214123,53.0,76.0,81.0,74.0,65.0,52.0,74.0,65.0,70.0,76.0,62.0,77.0,24.0,20.0,25.0,21.0,6.0,12.0,10.0,7.0,9.0,2015-12-03,71,Midfielder
73462,13.0,14.0,55.0,52.0,15.0,19.0,41.0,26.0,14.0,14.0,11.0,24.0,13.0,13.0,15.0,23.0,73.0,66.0,66.0,74.0,78.0,2015-11-06,71,Goalkeeper
24579,15.0,16.0,48.0,46.0,14.0,27.0,18.0,43.0,44.0,16.0,14.0,34.0,12.0,20.0,14.0,20.0,74.0,68.0,71.0,68.0,76.0,2015-11-19,71,Goalkeeper
70865,60.0,74.0,79.0,78.0,66.0,68.0,69.0,65.0,60.0,74.0,70.0,70.0,32.0,51.0,37.0,48.0,16.0,8.0,14.0,8.0,9.0,2015-10-16,71,Attacker
155129,70.0,71.0,69.0,69.0,68.0,76.0,75.0,72.0,75.0,71.0,62.0,73.0,56.0,69.0,57.0,71.0,7.0,7.0,11.0,10.0,8.0,2015-12-24,71,Midfielder
109652,53.0,77.0,79.0,74.0,62.0,61.0,74.0,71.0,67.0,77.0,55.0,75.0,64.0,76.0,73.0,72.0,12.0,12.0,10.0,14.0,15.0,2015-09-21,71,Defender
72417,24.0,25.0,58.0,50.0,20.0,26.0,61.0,64.0,17.0,25.0,21.0,46.0,73.0,76.0,71.0,65.0,6.0,16.0,12.0,8.0,12.0,2015-12-24,71,Defender
30827,74.0,66.0,74.0,70.0,74.0,74.0,73.0,53.0,76.0,66.0,69.0,73.0,43.0,20.0,31.0,42.0,10.0,8.0,16.0,8.0,11.0,2015-11-12,71,Attacker
37240,67.0,74.0,73.0,71.0,65.0,69.0,71.0,68.0,69.0,74.0,70.0,72.0,62.0,64.0,60.0,65.0,13.0,13.0,9.0,13.0,16.0,2015-11-06,71,Midfielder
212702,57.0,66.0,69.0,68.0,69.0,59.0,80.0,76.0,77.0,66.0,60.0,73.0,53.0,53.0,47.0,55.0,11.0,10.0,11.0,9.0,11.0,2015-09-21,71,Midfielder
357880,56.0,69.0,77.0,85.0,60.0,67.0,66.0,56.0,69.0,69.0,76.0,74.0,71.0,73.0,69.0,71.0,11.0,8.0,10.0,7.0,14.0,2015-12-17,71,Defender
49571,27.0,64.0,76.0,71.0,58.0,37.0,62.0,57.0,63.0,64.0,68.0,63.0,70.0,75.0,74.0,65.0,10.0,15.0,13.0,9.0,11.0,2015-09-21,71,Defender
26631,49.0,69.0,74.0,64.0,62.0,76.0,68.0,72.0,68.0,69.0,76.0,70.0,70.0,73.0,75.0,66.0,6.0,8.0,9.0,11.0,12.0,2015-05-15,71,Defender
299984,32.0,70.0,84.0,78.0,67.0,59.0,70.0,60.0,39.0,70.0,79.0,73.0,68.0,78.0,72.0,66.0,14.0,7.0,14.0,12.0,13.0,2015-09-21,71,Defender
23073,28.0,44.0,64.0,66.0,42.0,38.0,50.0,53.0,47.0,44.0,49.0,56.0,68.0,75.0,69.0,72.0,10.0,16.0,16.0,7.0,14.0,2015-10-02,71,Defender
23464,68.0,71.0,47.0,58.0,67.0,73.0,70.0,68.0,72.0,71.0,72.0,73.0,32.0,51.0,43.0,26.0,7.0,6.0,7.0,8.0,8.0,2015-05-29,71,Midfielder
193859,61.0,75.0,79.0,73.0,66.0,66.0,68.0,64.0,66.0,75.0,72.0,73.0,73.0,72.0,70.0,69.0,11.0,12.0,8.0,10.0,16.0,2015-09-21,71,Defender
24003,67.0,63.0,78.0,81.0,71.0,74.0,61.0,44.0,53.0,63.0,62.0,64.0,29.0,45.0,34.0,46.0,16.0,10.0,11.0,16.0,8.0,2015-12-03,71,Attacker
106910,50.0,58.0,69.0,68.0,52.0,65.0,66.0,64.0,61.0,58.0,62.0,66.0,77.0,72.0,69.0,66.0,13.0,12.0,7.0,9.0,10.0,2015-11-06,71,Defender
23794,17.0,12.0,30.0,34.0,12.0,24.0,26.0,19.0,53.0,12.0,18.0,21.0,14.0,14.0,13.0,6.0,70.0,65.0,72.0,74.0,74.0,2015-12-24,71,Goalkeeper
24136,56.0,65.0,63.0,53.0,41.0,65.0,64.0,58.0,45.0,65.0,68.0,60.0,72.0,69.0,73.0,70.0,14.0,15.0,11.0,14.0,11.0,2015-11-12,71,Defender
43252,27.0,45.0,32.0,34.0,33.0,48.0,57.0,49.0,56.0,45.0,49.0,58.0,72.0,72.0,71.0,69.0,11.0,15.0,12.0,10.0,7.0,2015-09-21,71,Defender
33620,67.0,68.0,65.0,72.0,73.0,83.0,75.0,73.0,71.0,68.0,73.0,68.0,66.0,72.0,72.0,65.0,6.0,11.0,6.0,9.0,15.0,2015-10-30,70,Attacker
27568,68.0,68.0,74.0,76.0,70.0,72.0,58.0,49.0,60.0,68.0,51.0,69.0,42.0,27.0,24.0,33.0,12.0,9.0,6.0,10.0,16.0,2015-09-21,70,Attacker
118528,77.0,68.0,66.0,56.0,82.0,79.0,76.0,67.0,78.0,68.0,50.0,74.0,21.0,33.0,28.0,34.0,13.0,5.0,14.0,11.0,10.0,2015-09-21,70,Attacker
520230,67.0,73.0,80.0,77.0,65.0,61.0,58.0,53.0,47.0,73.0,46.0,63.0,28.0,30.0,35.0,21.0,6.0,15.0,8.0,14.0,15.0,2015-12-17,70,Attacker
107280,71.0,69.0,74.0,69.0,71.0,73.0,64.0,54.0,56.0,69.0,65.0,73.0,33.0,46.0,39.0,35.0,6.0,10.0,11.0,10.0,10.0,2015-10-02,70,Attacker
111975,72.0,70.0,53.0,74.0,80.0,77.0,71.0,55.0,55.0,70.0,63.0,78.0,14.0,32.0,25.0,33.0,10.0,9.0,13.0,15.0,7.0,2015-10-16,70,Attacker
31963,50.0,61.0,64.0,74.0,37.0,61.0,66.0,62.0,59.0,61.0,65.0,65.0,72.0,71.0,70.0,70.0,13.0,16.0,12.0,10.0,13.0,2015-12-03,70,Defender
104911,54.0,67.0,77.0,68.0,60.0,70.0,71.0,65.0,64.0,67.0,60.0,69.0,71.0,70.0,70.0,72.0,16.0,8.0,9.0,8.0,8.0,2015-12-24,70,Defender
24166,34.0,44.0,51.0,51.0,48.0,64.0,59.0,63.0,48.0,44.0,29.0,55.0,72.0,74.0,71.0,66.0,13.0,15.0,7.0,12.0,11.0,2015-09-21,70,Defender
24411,56.0,67.0,64.0,65.0,62.0,76.0,72.0,70.0,68.0,67.0,73.0,70.0,70.0,74.0,69.0,70.0,9.0,13.0,14.0,13.0,10.0,2015-12-17,70,Defender
30954,51.0,67.0,72.0,71.0,58.0,70.0,63.0,57.0,61.0,67.0,71.0,62.0,71.0,72.0,72.0,68.0,15.0,7.0,11.0,9.0,10.0,2015-12-17,70,Defender
34437,64.0,70.0,68.0,66.0,59.0,72.0,76.0,74.0,69.0,70.0,68.0,68.0,68.0,66.0,69.0,70.0,15.0,8.0,9.0,9.0,8.0,2015-10-02,70,Midfielder
532741,69.0,67.0,79.0,79.0,69.0,65.0,59.0,52.0,58.0,67.0,45.0,68.0,16.0,23.0,24.0,22.0,9.0,15.0,14.0,8.0,16.0,2015-12-17,70,Attacker
37645,64.0,72.0,68.0,64.0,65.0,68.0,72.0,71.0,70.0,72.0,66.0,72.0,36.0,49.0,43.0,44.0,13.0,9.0,5.0,7.0,15.0,2015-05-01,70,Midfielder
209439,63.0,74.0,78.0,77.0,63.0,66.0,68.0,65.0,64.0,74.0,70.0,72.0,39.0,26.0,28.0,21.0,7.0,9.0,10.0,16.0,12.0,2015-10-16,70,Attacker
585352,72.0,74.0,77.0,68.0,65.0,64.0,66.0,48.0,61.0,74.0,53.0,76.0,14.0,15.0,18.0,25.0,8.0,7.0,8.0,8.0,7.0,2015-10-16,70,Attacker
78505,51.0,64.0,76.0,71.0,48.0,57.0,72.0,65.0,53.0,64.0,68.0,67.0,65.0,71.0,75.0,71.0,10.0,7.0,12.0,11.0,10.0,2015-10-30,70,Defender
38067,45.0,63.0,78.0,78.0,65.0,48.0,65.0,62.0,59.0,63.0,67.0,65.0,71.0,71.0,71.0,69.0,12.0,8.0,16.0,16.0,9.0,2015-11-06,70,Defender
32616,60.0,66.0,69.0,69.0,64.0,74.0,69.0,64.0,67.0,66.0,73.0,69.0,70.0,74.0,72.0,66.0,15.0,16.0,10.0,6.0,12.0,2015-10-02,70,Defender
179793,45.0,59.0,71.0,72.0,65.0,71.0,72.0,62.0,62.0,59.0,56.0,64.0,69.0,72.0,68.0,73.0,7.0,8.0,11.0,16.0,10.0,2015-11-06,70,Defender
339992,65.0,68.0,61.0,64.0,63.0,72.0,75.0,71.0,71.0,68.0,67.0,73.0,68.0,69.0,66.0,72.0,7.0,15.0,15.0,12.0,6.0,2015-12-03,70,Midfielder
47555,76.0,67.0,68.0,68.0,76.0,71.0,62.0,41.0,70.0,67.0,43.0,74.0,34.0,40.0,34.0,47.0,6.0,7.0,11.0,11.0,9.0,2015-11-06,70,Attacker
114218,67.0,70.0,77.0,78.0,68.0,63.0,65.0,55.0,66.0,70.0,68.0,69.0,25.0,27.0,23.0,44.0,10.0,10.0,8.0,6.0,9.0,2015-12-03,70,Attacker
509148,66.0,66.0,78.0,83.0,65.0,68.0,59.0,31.0,50.0,66.0,50.0,65.0,13.0,14.0,16.0,22.0,7.0,13.0,11.0,10.0,8.0,2015-11-19,70,Attacker
165709,71.0,68.0,68.0,75.0,69.0,73.0,71.0,25.0,63.0,68.0,62.0,73.0,20.0,11.0,12.0,35.0,14.0,12.0,11.0,11.0,7.0,2015-12-03,70,Attacker
157369,69.0,70.0,68.0,72.0,75.0,68.0,74.0,44.0,73.0,70.0,63.0,73.0,25.0,28.0,23.0,38.0,14.0,6.0,9.0,5.0,10.0,2015-01-09,70,Attacker
37428,51.0,52.0,38.0,44.0,24.0,87.0,56.0,53.0,53.0,52.0,51.0,57.0,69.0,73.0,76.0,63.0,12.0,8.0,13.0,7.0,7.0,2015-11-19,70,Defender
202180,30.0,27.0,64.0,64.0,41.0,32.0,54.0,52.0,49.0,27.0,50.0,54.0,71.0,75.0,70.0,65.0,9.0,9.0,11.0,12.0,8.0,2015-11-26,70,Defender
145002,39.0,62.0,77.0,78.0,56.0,53.0,64.0,53.0,53.0,62.0,58.0,64.0,68.0,71.0,74.0,68.0,7.0,6.0,11.0,10.0,13.0,2015-09-21,70,Defender
23115,30.0,47.0,67.0,64.0,40.0,27.0,50.0,47.0,53.0,47.0,20.0,53.0,74.0,74.0,67.0,66.0,10.0,7.0,16.0,9.0,6.0,2015-12-03,70,Defender
308932,41.0,66.0,69.0,68.0,55.0,40.0,69.0,64.0,51.0,66.0,61.0,69.0,73.0,74.0,73.0,61.0,15.0,11.0,13.0,11.0,13.0,2015-09-21,70,Defender
417068,41.0,63.0,77.0,75.0,42.0,63.0,75.0,69.0,50.0,63.0,57.0,69.0,67.0,74.0,71.0,69.0,10.0,7.0,7.0,16.0,10.0,2015-09-21,70,Defender
67850,38.0,68.0,86.0,86.0,58.0,61.0,63.0,60.0,54.0,68.0,68.0,67.0,64.0,77.0,74.0,66.0,13.0,14.0,14.0,12.0,13.0,2015-10-16,70,Defender
68237,45.0,69.0,79.0,78.0,63.0,48.0,68.0,64.0,62.0,69.0,72.0,67.0,71.0,73.0,72.0,65.0,14.0,16.0,13.0,6.0,7.0,2015-09-21,70,Defender
40132,29.0,39.0,48.0,64.0,36.0,43.0,54.0,51.0,48.0,39.0,64.0,55.0,69.0,72.0,71.0,69.0,8.0,14.0,14.0,7.0,16.0,2015-11-06,70,Defender
23732,43.0,55.0,64.0,67.0,60.0,63.0,64.0,57.0,57.0,55.0,58.0,64.0,70.0,75.0,72.0,64.0,6.0,12.0,9.0,7.0,6.0,2015-11-12,70,Defender
24625,32.0,50.0,55.0,42.0,26.0,55.0,65.0,50.0,41.0,50.0,46.0,69.0,76.0,74.0,70.0,61.0,12.0,13.0,7.0,7.0,16.0,2015-10-16,70,Defender
33421,64.0,74.0,79.0,77.0,63.0,60.0,60.0,54.0,58.0,74.0,65.0,68.0,36.0,28.0,20.0,38.0,8.0,14.0,15.0,13.0,9.0,2015-01-28,70,Attacker
113005,66.0,71.0,72.0,77.0,60.0,74.0,63.0,57.0,59.0,71.0,66.0,67.0,40.0,35.0,27.0,32.0,16.0,7.0,10.0,13.0,13.0,2015-09-21,70,Attacker
119351,58.0,67.0,90.0,91.0,55.0,63.0,59.0,47.0,52.0,67.0,57.0,63.0,15.0,29.0,20.0,42.0,9.0,10.0,16.0,6.0,8.0,2015-09-21,70,Attacker
131583,61.0,68.0,54.0,63.0,65.0,69.0,75.0,73.0,68.0,68.0,66.0,73.0,61.0,68.0,60.0,65.0,13.0,9.0,14.0,15.0,12.0,2015-10-09,70,Midfielder
32084,68.0,69.0,76.0,72.0,69.0,68.0,66.0,51.0,64.0,69.0,63.0,67.0,51.0,59.0,53.0,47.0,10.0,15.0,7.0,7.0,13.0,2015-09-21,70,Attacker
22991,67.0,68.0,64.0,54.0,64.0,73.0,75.0,72.0,66.0,68.0,69.0,72.0,56.0,71.0,68.0,72.0,13.0,8.0,14.0,6.0,6.0,2015-09-21,70,Midfielder
